category,author,url,title,author_latin,keywords,title_latin,date,filename
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32007,Qolğa kältürülgän utuqlar tählil qilindi,Boyiche admin -,,Qolgha keltürülgen utuqlar tehlil qilindi,2 noyabrya 2017,32007.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32009,QAZAQSTAN ҖUMHURİYİTİ PREZİDENTİNİҢ PÄRMANİ,Boyiche admin -,,QAZAQSTAN JUMHURIYITI PRÉZIDÉNTINIҢ PERMANI,2 noyabrya 2017,32009.txt
,,http://uyguravazi.kazgazeta.kz/?p=32010,alvavit,,,alwawit,15 yanvarya 2020,32010.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32012,KOMİSSİYa ÖZ İŞİNİ TAMAMLİDİ,Boyiche admin -,,KOMISSIYa ÖZ IShINI TAMAMLIDI,2 noyabrya 2017,32012.txt
,,http://uyguravazi.kazgazeta.kz/?p=32013,1 bat,,,1 bat,15 yanvarya 2020,32013.txt
,,http://uyguravazi.kazgazeta.kz/?p=32015,44-2017,,,44-2017,15 yanvarya 2020,32015.txt
,,http://uyguravazi.kazgazeta.kz/?p=32016,44 nomer,,,44 nomér,15 yanvarya 2020,32016.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32017,Qan tärläydiğan ayal,Boyiche admin -,,Qan terleydighan ayal,9 noyabrya 2017,32017.txt
,,http://uyguravazi.kazgazeta.kz/?p=32018,kan,,,kan,15 yanvarya 2020,32018.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32020,Dästihan vä dästihan seliş häqqidä,Boyiche admin -,,Destihan we destihan sélish heqqide,9 noyabrya 2017,32020.txt
,,http://uyguravazi.kazgazeta.kz/?p=32021,QMP7ESK2fKs,,,QMP7ÉSK2fKs,15 yanvarya 2020,32021.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32023,Başqilarniŋ mänpiyitini oylaş — aliyҗanapliqtur,Boyiche admin -,,Bashqilarning menpiyitini oylash — aliyjanapliqtur,9 noyabrya 2017,32023.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32029,Hädämniŋ hekayisi,Boyiche admin -,,Hedemning hékayisi,9 noyabrya 2017,32029.txt
,,http://uyguravazi.kazgazeta.kz/?p=32032,mfnfviyat,,,mfnfwiyat,15 yanvarya 2020,32032.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32033,Stambulda uyğur kitaphanisi eçildi,Boyiche admin -,,Stambulda uyghur kitaphanisi échildi,10 noyabrya 2017,32033.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32036,"Aq yol saŋa, İlşat!",Boyiche admin -,,"Aq yol sanga, Ilshat!",10 noyabrya 2017,32036.txt
,,http://uyguravazi.kazgazeta.kz/?p=32037,IMG_4820,,,IMG_4820,15 yanvarya 2020,32037.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32039,Eset batur mäqbärisi,Boyiche admin -,,Ését batur meqberisi,10 noyabrya 2017,32039.txt
,,http://uyguravazi.kazgazeta.kz/?p=32040,ecet,,,écét,15 yanvarya 2020,32040.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32042,«Hayat bilän hämnäpäs»,Boyiche admin -,,«Hayat bilen hemnepes»,10 noyabrya 2017,32042.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32044,“Ösäk vadisiniŋ daŋliq ğäzälhini”,Boyiche admin -,,“Ösek wadisining dangliq ghezelhini”,10 noyabrya 2017,32044.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32046,Kälmäs bolup kätkän tarih yaki Uluq Oktyabr' inqilaviğa — 100 jil,Boyiche admin -,,Kelmes bolup ketken tarih yaki Uluq Oktyabr inqilawigha — 100 zhil,10 noyabrya 2017,32046.txt
,,http://uyguravazi.kazgazeta.kz/?p=32047,kalmac,,,kalmac,15 yanvarya 2020,32047.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32049,«Uyğur bulbuli»,Boyiche admin -,,«Uyghur bulbuli»,10 noyabrya 2017,32049.txt
,,http://uyguravazi.kazgazeta.kz/?p=32050,oglam,,,oglam,15 yanvarya 2020,32050.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32052,Ana jutqa muhäbbät,Boyiche admin -,,Ana zhutqa muhebbet,10 noyabrya 2017,32052.txt
,,http://uyguravazi.kazgazeta.kz/?p=32053,kitap,,,kitap,15 yanvarya 2020,32053.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32055,Balilarniŋ sšyümlük näşri,Boyiche admin -,,Balilarning söyümlük neshri,10 noyabrya 2017,32055.txt
,,http://uyguravazi.kazgazeta.kz/?p=32056,gunzha,,,gunzha,15 yanvarya 2020,32056.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32058,Avatta «Altun küz»,Boyiche admin -,,Awatta «Altun küz»,10 noyabrya 2017,32058.txt
,,http://uyguravazi.kazgazeta.kz/?p=32059,avat,,,awat,15 yanvarya 2020,32059.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32061,Hezim Bähniyazov namidiki konkursqa,Boyiche admin -,,Hézim Behniyazow namidiki konkursqa,10 noyabrya 2017,32061.txt
,,http://uyguravazi.kazgazeta.kz/?p=32062,xezim aka,,,xézim aka,15 yanvarya 2020,32062.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32064,Jürigimdä yaşaysiz mäŋgü,Boyiche admin -,,Zhürigimde yashaysiz menggü,10 noyabrya 2017,32064.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32066,"Maŋa – tamaşä, silärgä – Qur°an",Boyiche admin -,,"Manga – tamashe, silerge – Qur'an",10 noyabrya 2017,32066.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32068,Keläçigidin ümütländüridu,Boyiche admin -,,Kélechigidin ümütlendüridu,10 noyabrya 2017,32068.txt
,,http://uyguravazi.kazgazeta.kz/?p=32069,sport,,,sport,15 yanvarya 2020,32069.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32071,Sän°ätkä iştiyaq,Boyiche admin -,,Sen'etke ishtiyaq,10 noyabrya 2017,32071.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32073,Çümülilärniŋ särgüzäştiliri,Boyiche admin -,,Chümülilerning sergüzeshtiliri,10 noyabrya 2017,32073.txt
,,http://uyguravazi.kazgazeta.kz/?p=32074,humula,,,humula,15 yanvarya 2020,32074.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32076,HÖSNİHÄT BİLÄN YEZİLĞAN KİTAP,Boyiche admin -,,HÖSNIHET BILEN YÉZILGhAN KITAP,10 noyabrya 2017,32076.txt
,,http://uyguravazi.kazgazeta.kz/?p=32077,lekim,,,lékim,15 yanvarya 2020,32077.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32079,Yeŋi dävir uyğur ädäbiyatiniŋ mäşhur väkili,Boyiche admin -,,Yéngi dewir uyghur edebiyatining meshhur wekili,10 noyabrya 2017,32079.txt
,,http://uyguravazi.kazgazeta.kz/?p=32080,cabir,,,cabir,15 yanvarya 2020,32080.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32082,Taştiqara – äҗdatlar juti,Boyiche admin -,,Tashtiqara – ejdatlar zhuti,10 noyabrya 2017,32082.txt
,,http://uyguravazi.kazgazeta.kz/?p=32083,maktap,,,maktap,15 yanvarya 2020,32083.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32085,Uyğur mätbuati tarihiniŋ tätqiqatçisi,Boyiche admin -,,Uyghur metbuati tarihining tetqiqatchisi,10 noyabrya 2017,32085.txt
,,http://uyguravazi.kazgazeta.kz/?p=32086,munir,,,munir,15 yanvarya 2020,32086.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32088,Moşundaq akilirimiz dayim yenimizda bolsekän,Boyiche admin -,,Moshundaq akilirimiz dayim yénimizda bolséken,10 noyabrya 2017,32088.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32090,Uyğurşunasliqtiki jirik alim,Boyiche admin -,,Uyghurshunasliqtiki zhirik alim,10 noyabrya 2017,32090.txt
,,http://uyguravazi.kazgazeta.kz/?p=32091,erzin,,,érzin,15 yanvarya 2020,32091.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32093,Yahşiliqniŋ nişani,Boyiche admin -,,Yahshiliqning nishani,10 noyabrya 2017,32093.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32095,Basquçluq räviştä ämälgä aşurulidu,Boyiche admin -,,Basquchluq rewishte emelge ashurulidu,10 noyabrya 2017,32095.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32097,Latin elipbäsi — milliy täräqqiyatimizniŋ asasi,Boyiche admin -,,Latin élipbesi — milliy tereqqiyatimizning asasi,10 noyabrya 2017,32097.txt
,,http://uyguravazi.kazgazeta.kz/?p=32098,image description,,,imagé déscription,15 yanvarya 2020,32098.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32100,Çarinda yänä bir bağçä eçildi,Boyiche admin -,,Charinda yene bir baghche échildi,10 noyabrya 2017,32100.txt
,,http://uyguravazi.kazgazeta.kz/?p=32101,zharin,,,zharin,15 yanvarya 2020,32101.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32103,Utuqlirimizğa utuq qoşqanlarni untumayli,Boyiche admin -,,Utuqlirimizgha utuq qoshqanlarni untumayli,10 noyabrya 2017,32103.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32105,Kšmür nemişkä qimmät?,Boyiche admin -,,Kömür némishke qimmet?,10 noyabrya 2017,32105.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32107,Milliyligimizni sinaydiğan bir päyt,Boyiche admin -,,Milliyligimizni sinaydighan bir peyt,10 noyabrya 2017,32107.txt
,,http://uyguravazi.kazgazeta.kz/?p=32108,miilli,,,miilli,15 yanvarya 2020,32108.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32110,Muqäddäs märtlik — mäŋgülük,Boyiche admin -,,Muqeddes mertlik — menggülük,10 noyabrya 2017,32110.txt
,,http://uyguravazi.kazgazeta.kz/?p=32111,IMG_4765 (1),,,IMG_4765 (1),15 yanvarya 2020,32111.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32113,Qazaqstanliq model' evreylarnimu qiziqturidu,Boyiche admin -,,Qazaqstanliq modél éwréylarnimu qiziqturidu,10 noyabrya 2017,32113.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32115,Qatnaşquçilar täşäkkür izhar qilivatidu,Boyiche admin -,,Qatnashquchilar teshekkür izhar qiliwatidu,10 noyabrya 2017,32115.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32117,Mäniviy yeŋiliniş – ideologiyalik işniŋ platformisi,Boyiche admin -,,Meniwiy yéngilinish – idéologiyalik ishning platformisi,10 noyabrya 2017,32117.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32119,Grajdanlar SMS uçur arqiliq qarar qobul qilalaydu,Boyiche admin -,,Grazhdanlar SMS uchur arqiliq qarar qobul qilalaydu,10 noyabrya 2017,32119.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32121,Dšlät kativi bilän uçraşti,Boyiche admin -,,Dölet katiwi bilen uchrashti,10 noyabrya 2017,32121.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32123,Ministrlik paaliyitiniŋ ähmiyiti täkitländi,Boyiche admin -,,Ministrlik paaliyitining ehmiyiti tekitlendi,10 noyabrya 2017,32123.txt
,,http://uyguravazi.kazgazeta.kz/?p=32124,1bat,,,1bat,15 yanvarya 2020,32124.txt
,,http://uyguravazi.kazgazeta.kz/?p=32126,66879,,,66879,15 yanvarya 2020,32126.txt
,,http://uyguravazi.kazgazeta.kz/?p=32127,45-2017,,,45-2017,15 yanvarya 2020,32127.txt
,,http://uyguravazi.kazgazeta.kz/?p=32128,45nomer,,,45nomér,15 yanvarya 2020,32128.txt
,,http://uyguravazi.kazgazeta.kz/?p=32129,sanat,,,sanat,15 yanvarya 2020,32129.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32130,Äŋ җälipkar işt,Boyiche admin -,,Eng jelipkar isht,16 noyabrya 2017,32130.txt
,,http://uyguravazi.kazgazeta.kz/?p=32131,isht,,,isht,15 yanvarya 2020,32131.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32133,Äҗdatlirimiz kiygän tarihiy kiyimlär,Boyiche admin -,,Ejdatlirimiz kiygen tarihiy kiyimler,16 noyabrya 2017,32133.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32135,«Dil sadasiniŋ» sadasi,Boyiche admin -,,«Dil sadasining» sadasi,16 noyabrya 2017,32135.txt
,,http://uyguravazi.kazgazeta.kz/?p=32136,sannat,,,sannat,15 yanvarya 2020,32136.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32138,İndianlar Çiŋğizhandin qaçqan uyğurlarmu?,Boyiche admin -,,Indianlar Chingghizhandin qachqan uyghurlarmu?,16 noyabrya 2017,32138.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32140,Dšlät tilida sšzlişäyli,Boyiche admin -,,Dölet tilida sözlisheyli,16 noyabrya 2017,32140.txt
,,http://uyguravazi.kazgazeta.kz/?p=32141,dilnaz,,,dilnaz,15 yanvarya 2020,32141.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32143,Rässamniŋ kitavi tonuşturuldi,Boyiche admin -,,Ressamning kitawi tonushturuldi,16 noyabrya 2017,32143.txt
,,http://uyguravazi.kazgazeta.kz/?p=32144,gyliev,,,gyliéw,15 yanvarya 2020,32144.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32146,Jolbarıs Batır mäqbärisi,Boyiche admin -,,Zholbaris Batir meqberisi,16 noyabrya 2017,32146.txt
,,http://uyguravazi.kazgazeta.kz/?p=32147,jolbaris,,,zholbaris,15 yanvarya 2020,32147.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32149,Besağaşliqlar yänä ğalip çiqti,Boyiche admin -,,Bésaghashliqlar yene ghalip chiqti,16 noyabrya 2017,32149.txt
,,http://uyguravazi.kazgazeta.kz/?p=32150,SP,,,SP,15 yanvarya 2020,32150.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32152,Budapeşttimu bizniŋkilär boy bärmidi,Boyiche admin -,,Budapéshttimu bizningkiler boy bermidi,16 noyabrya 2017,32152.txt
,,http://uyguravazi.kazgazeta.kz/?p=32153,IMG_6297,,,IMG_6297,15 yanvarya 2020,32153.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32155,Çempion tävälludiğa beğişlandi,Boyiche admin -,,Chémpion tewelludigha béghishlandi,16 noyabrya 2017,32155.txt
,,http://uyguravazi.kazgazeta.kz/?p=32156,sport,,,sport,15 yanvarya 2020,32156.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32158,«Mahmut Qäşqäriy» bilän eçildi,Boyiche admin -,,«Mahmut Qeshqeriy» bilen échildi,16 noyabrya 2017,32158.txt
,,http://uyguravazi.kazgazeta.kz/?p=32159,maxmud,,,maxmud,15 yanvarya 2020,32159.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32161,Mämätniyaz bovayniŋ ävladi,Boyiche admin -,,Memetniyaz bowayning ewladi,16 noyabrya 2017,32161.txt
,,http://uyguravazi.kazgazeta.kz/?p=32162,mamat,,,mamat,15 yanvarya 2020,32162.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32164,Kšktalliq täşäbbuskar atilar,Boyiche admin -,,Köktalliq teshebbuskar atilar,16 noyabrya 2017,32164.txt
,,http://uyguravazi.kazgazeta.kz/?p=32165,panj,,,panzh,15 yanvarya 2020,32165.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32167,"Mäşräptä yahşi gäpmu, alar näpmu boldi",Boyiche admin -,,"Meshrepte yahshi gepmu, alar nepmu boldi",16 noyabrya 2017,32167.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32169,Җankšyärlirimizniŋ paaliyätçanliği aşmaqta,Boyiche admin -,,Janköyerlirimizning paaliyetchanlighi ashmaqta,16 noyabrya 2017,32169.txt
,,http://uyguravazi.kazgazeta.kz/?p=32170,jankoyur,,,zhankoyur,15 yanvarya 2020,32170.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32172,Hizmitigä yarişa izziti bar,Boyiche admin -,,Hizmitige yarisha izziti bar,16 noyabrya 2017,32172.txt
,,http://uyguravazi.kazgazeta.kz/?p=32173,xizmiti,,,xizmiti,15 yanvarya 2020,32173.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32175,Oqutuş vä oquşniŋ interaktiv usulliri,Boyiche admin -,,Oqutush we oqushning intéraktiw usulliri,16 noyabrya 2017,32175.txt
,,http://uyguravazi.kazgazeta.kz/?p=32176,tab,,,tab,15 yanvarya 2020,32176.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32178,Ana azaplanmaqta…,Boyiche admin -,,Ana azaplanmaqta…,16 noyabrya 2017,32178.txt
,,http://uyguravazi.kazgazeta.kz/?p=32179,212121212121,,,212121212121,15 yanvarya 2020,32179.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32181,Yol maŋğansiri eçilidu,Boyiche admin -,,Yol mangghansiri échilidu,16 noyabrya 2017,32181.txt
,,http://uyguravazi.kazgazeta.kz/?p=32182,til,,,til,15 yanvarya 2020,32182.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32184,«Aq çeçäkkä» – aq yol,Boyiche admin -,,«Aq chéchekke» – aq yol,16 noyabrya 2017,32184.txt
,,http://uyguravazi.kazgazeta.kz/?p=32185,ak zezak,,,ak zézak,15 yanvarya 2020,32185.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32187,Baliliqniŋ ahirqi yezi,Boyiche admin -,,Baliliqning ahirqi yézi,16 noyabrya 2017,32187.txt
,,http://uyguravazi.kazgazeta.kz/?p=32188,image description,,,imagé déscription,15 yanvarya 2020,32188.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32190,Mäqbärä qäd kštärdi,Boyiche admin -,,Meqbere qed köterdi,16 noyabrya 2017,32190.txt
,,http://uyguravazi.kazgazeta.kz/?p=32191,ecim,,,écim,15 yanvarya 2020,32191.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32193,101 yaştiki ana Qazaqstanğa qaytip kelişni arman qilidu,Boyiche admin -,,101 yashtiki ana Qazaqstangha qaytip kélishni arman qilidu,16 noyabrya 2017,32193.txt
,,http://uyguravazi.kazgazeta.kz/?p=32194,100 yash,,,100 yash,15 yanvarya 2020,32194.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32196,Ğäyrät — «Äҗdatlar izi» bar «İssiq makan»,Boyiche admin -,,Gheyret — «Ejdatlar izi» bar «Issiq makan»,16 noyabrya 2017,32196.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32198,Pänҗim — bäş mäliniŋ baş mälisi,Boyiche admin -,,Penjim — besh melining bash melisi,16 noyabrya 2017,32198.txt
,,http://uyguravazi.kazgazeta.kz/?p=32199,panjim,,,panzhim,15 yanvarya 2020,32199.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32201,Yeŋi jilda pensiya tšläş qaidiliri šzgiridu,Boyiche admin -,,Yéngi zhilda pénsiya tölesh qaidiliri özgiridu,16 noyabrya 2017,32201.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32203,Täläpçan mudir,Boyiche admin -,,Telepchan mudir,16 noyabrya 2017,32203.txt
,,http://uyguravazi.kazgazeta.kz/?p=32204,adalat,,,adalat,15 yanvarya 2020,32204.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32206,İsmi mäŋgü qälbimizdä,Boyiche admin -,,Ismi menggü qelbimizde,16 noyabrya 2017,32206.txt
,,http://uyguravazi.kazgazeta.kz/?p=32207,ismi,,,ismi,15 yanvarya 2020,32207.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32209,Zakirҗan KUZİEV:  “Altın jürek” mukapitiğa altun jüräklik adämla egä bolidu”,Boyiche admin -,,Zakirjan KUZIÉW:  “Altin zhürék” mukapitigha altun zhüreklik ademla ége bolidu”,16 noyabrya 2017,32209.txt
,,http://uyguravazi.kazgazeta.kz/?p=32210,zakir,,,zakir,15 yanvarya 2020,32210.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32212,Täŋgä tarihi,Boyiche admin -,,Tengge tarihi,16 noyabrya 2017,32212.txt
,,http://uyguravazi.kazgazeta.kz/?p=32213,nanga,,,nanga,15 yanvarya 2020,32213.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32215,Bäzi çoŋlarnimu «yeŋilaş» keräk,Boyiche admin -,,Bezi chonglarnimu «yéngilash» kérek,16 noyabrya 2017,32215.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32217,"İmkaniyättin durus paydilinip, toğra nätiҗä çiqirayli",Boyiche admin -,,"Imkaniyettin durus paydilinip, toghra netije chiqirayli",16 noyabrya 2017,32217.txt
,,http://uyguravazi.kazgazeta.kz/?p=32218,latin,,,latin,15 yanvarya 2020,32218.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32220,Yeŋi šylärniŋ açquçliri tapşuruldi,Boyiche admin -,,Yéngi öylerning achquchliri tapshuruldi,16 noyabrya 2017,32220.txt
,,http://uyguravazi.kazgazeta.kz/?p=32221,patir,,,patir,15 yanvarya 2020,32221.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32223,İşiktigä gaz käldi,Boyiche admin -,,Ishiktige gaz keldi,16 noyabrya 2017,32223.txt
,,http://uyguravazi.kazgazeta.kz/?p=32224,gaz,,,gaz,15 yanvarya 2020,32224.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32226,"Millät keläçigi, birinçi novättä, ziyalilarğa bağliq",Boyiche admin -,,"Millet kélechigi, birinchi nowette, ziyalilargha baghliq",16 noyabrya 2017,32226.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32228,"«Nursultan Nazarbaev: dävir,  şähs,  җämiyät»",Boyiche admin -,,"«Nursultan Nazarbaéw: dewir,  shehs,  jemiyet»",16 noyabrya 2017,32228.txt
,,http://uyguravazi.kazgazeta.kz/?p=32229,elbasi,,,élbasi,15 yanvarya 2020,32229.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32231,Yeŋiçä pikir qiliş mäydani,Boyiche admin -,,Yéngiche pikir qilish meydani,16 noyabrya 2017,32231.txt
,,http://uyguravazi.kazgazeta.kz/?p=32232,ienizha,,,iénizha,15 yanvarya 2020,32232.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32234,Assambleya Keŋişiniŋ käŋäytilgän mäҗlisi štti,Boyiche admin -,,Assambléya Kéngishining kengeytilgen mejlisi ötti,16 noyabrya 2017,32234.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32237,Aliy däriҗilik uçrişişlar,Boyiche admin -,,Aliy derijilik uchrishishlar,16 noyabrya 2017,32237.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32239,Prezident Qostanay vilayitidä boldi,Boyiche admin -,,Prézidént Qostanay wilayitide boldi,16 noyabrya 2017,32239.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32241,Regionlarara hämkarliqniŋ istiqbali zor,Boyiche admin -,,Régionlarara hemkarliqning istiqbali zor,16 noyabrya 2017,32241.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32243,EKSPO işigini qayta açti,Boyiche admin -,,ÉKSPO ishigini qayta achti,16 noyabrya 2017,32243.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32245,Alämşumul mäsililär Astana klubida muhakimä qilindi,Boyiche admin -,,Alemshumul mesililer Astana klubida muhakime qilindi,16 noyabrya 2017,32245.txt
,,http://uyguravazi.kazgazeta.kz/?p=32246,2bat,,,2bat,15 yanvarya 2020,32246.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32248,Quruluş planliri bilän tonuşti,Boyiche admin -,,Qurulush planliri bilen tonushti,16 noyabrya 2017,32248.txt
,,http://uyguravazi.kazgazeta.kz/?p=32249,1bat,,,1bat,15 yanvarya 2020,32249.txt
,,http://uyguravazi.kazgazeta.kz/?p=32251,46-2017,,,46-2017,15 yanvarya 2020,32251.txt
,,http://uyguravazi.kazgazeta.kz/?p=32252,46nomer 17,,,46nomér 17,15 yanvarya 2020,32252.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32254,Җänubiy Şinҗaŋ hälqiniŋ än°äniviy oyunliri,Boyiche admin -,,Jenubiy Shinjang helqining en'eniwiy oyunliri,23 noyabrya 2017,32254.txt
,,http://uyguravazi.kazgazeta.kz/?p=32255,xalik,,,xalik,15 yanvarya 2020,32255.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32257,Äŋ qeri däräq,Boyiche admin -,,Eng qéri dereq,23 noyabrya 2017,32257.txt
,,http://uyguravazi.kazgazeta.kz/?p=32258,keri,,,kéri,15 yanvarya 2020,32258.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32260,«Hoşna häqqi» nesi qalmisun,Boyiche admin -,,«Hoshna heqqi» nési qalmisun,23 noyabrya 2017,32260.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32262,Amerikiliqlarniŋ uyğur tiliğa qiziqişi bayqalmaqta,Boyiche admin -,,Amérikiliqlarning uyghur tiligha qiziqishi bayqalmaqta,23 noyabrya 2017,32262.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32264,16 yaşliq davaz rekord yaratti,Boyiche admin -,,16 yashliq dawaz rékord yaratti,23 noyabrya 2017,32264.txt
,,http://uyguravazi.kazgazeta.kz/?p=32265,davaz,,,dawaz,15 yanvarya 2020,32265.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32267,Horasan-ata mäqbärisi,Boyiche admin -,,Horasan-ata meqberisi,23 noyabrya 2017,32267.txt
,,http://uyguravazi.kazgazeta.kz/?p=32268,korasan,,,korasan,15 yanvarya 2020,32268.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32270,Tilsiz duniyaniŋ tilini  çüşängän ustazim,Boyiche admin -,,Tilsiz duniyaning tilini  chüshengen ustazim,23 noyabrya 2017,32270.txt
,,http://uyguravazi.kazgazeta.kz/?p=32271,nbksiz,,,nbksiz,15 yanvarya 2020,32271.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32273,Däsläpki qetim çempion ataldi,Boyiche admin -,,Deslepki qétim chémpion ataldi,23 noyabrya 2017,32273.txt
